Date,FY0,FY+1,FY+2,FY+3,FY+4,FY0,FY+1,FY+2,FY+3,FY+4,IQ_PAYOUT_RATIO
36835,0.14713,0.23472,0.29492,0.38682,NA,NA,NA,NA,NA,NA,15.053
36836,0.14713,0.23472,0.29492,0.38682,NA,NA,NA,NA,NA,NA,15.053
36837,0.14713,0.23472,0.29492,0.38682,NA,NA,NA,NA,NA,NA,15.053
36838,0.14713,0.23472,0.29492,0.38682,NA,NA,NA,NA,NA,NA,15.053
36839,0.14713,0.23472,0.29492,0.38332,NA,NA,NA,NA,NA,NA,15.053
36840,0.14713,0.23435,0.29457,0.38332,NA,NA,NA,NA,NA,NA,15.053
36841,0.14713,0.23435,0.29457,0.38332,NA,NA,NA,NA,NA,NA,15.053
36842,0.14713,0.23435,0.29457,0.38332,NA,NA,NA,NA,NA,NA,15.053
36843,0.14713,0.23435,0.29457,0.38332,NA,NA,NA,NA,NA,NA,15.053
36844,0.14713,0.23435,0.29457,0.38332,NA,NA,NA,NA,NA,NA,15.053
36845,0.14713,0.23435,0.29457,0.38332,NA,NA,NA,NA,NA,NA,15.053
36846,0.14713,0.23435,0.29457,0.38332,NA,NA,NA,NA,NA,NA,15.053
36847,0.14713,0.23435,0.29457,0.38332,NA,NA,NA,NA,NA,NA,15.053
36848,0.14713,0.23435,0.29457,0.38332,NA,NA,NA,NA,NA,NA,15.053
36849,0.14713,0.23435,0.29457,0.38332,NA,NA,NA,NA,NA,NA,15.053
36850,0.14713,0.23435,0.29457,0.38332,NA,NA,NA,NA,NA,NA,15.053
36851,0.14713,0.23435,0.29457,0.38332,NA,NA,NA,NA,NA,NA,15.053
36852,0.14713,0.23435,0.29457,0.38332,NA,NA,NA,NA,NA,NA,15.053
36853,0.14713,0.23435,0.29457,0.38332,NA,NA,NA,NA,NA,NA,15.053
36854,0.14713,0.23435,0.29457,0.38332,NA,NA,NA,NA,NA,NA,15.053
36855,0.14713,0.23435,0.29457,0.38332,NA,NA,NA,NA,NA,NA,15.053
36856,0.14713,0.23435,0.29457,0.38332,NA,NA,NA,NA,NA,NA,15.053
36857,0.14713,0.23435,0.29457,0.38332,NA,NA,NA,NA,NA,NA,15.053
36858,0.14713,0.23622,0.29635,0.38332,NA,NA,NA,NA,NA,NA,15.053
36859,0.14743,0.23706,0.30001,0.38332,NA,NA,NA,NA,NA,NA,15.053
36860,0.14743,0.23706,0.30001,0.38332,NA,NA,NA,NA,NA,NA,15.053
36861,0.14743,0.23706,0.30001,0.38332,NA,NA,NA,NA,NA,NA,15.053
36862,0.14743,0.23706,0.30001,0.38332,NA,NA,NA,NA,NA,NA,15.053
36863,0.14743,0.23706,0.30001,0.38332,NA,NA,NA,NA,NA,NA,15.053
36864,0.14743,0.23696,0.29848,0.3892,NA,NA,NA,NA,NA,NA,15.053
36865,0.14743,0.23696,0.29848,0.3892,NA,NA,NA,NA,NA,NA,15.053
36866,0.14743,0.23696,0.29848,0.38337,NA,NA,NA,NA,NA,NA,15.053
36867,0.14743,0.23696,0.29848,0.38337,NA,NA,NA,NA,NA,NA,15.053
36868,0.14743,0.23696,0.29848,0.38337,NA,NA,NA,NA,NA,NA,15.053
36869,0.14743,0.23696,0.29848,0.38337,NA,NA,NA,NA,NA,NA,15.053
36870,0.14743,0.23696,0.29848,0.38337,NA,NA,NA,NA,NA,NA,15.053
36871,0.14743,0.23696,0.29848,0.38337,NA,NA,NA,NA,NA,NA,15.053
36872,0.14743,0.23696,0.29848,0.38337,NA,NA,NA,NA,NA,NA,15.053
36873,0.14743,0.23696,0.29848,0.38337,NA,NA,NA,NA,NA,NA,15.053
36874,0.14743,0.23584,0.29457,0.37614,NA,NA,NA,NA,NA,NA,15.053
36875,0.14743,0.23584,0.29457,0.37614,NA,NA,NA,NA,NA,NA,15.053
36876,0.14743,0.23584,0.29457,0.37614,NA,NA,NA,NA,NA,NA,15.053
36877,0.14743,0.23584,0.29457,0.37614,NA,NA,NA,NA,NA,NA,15.053
36878,0.14743,0.23584,0.29457,0.37614,NA,NA,NA,NA,NA,NA,15.053
36879,0.14743,0.23584,0.29457,0.37614,NA,NA,NA,NA,NA,NA,15.053
36880,0.14743,0.23584,0.29457,0.37614,NA,NA,NA,NA,NA,NA,15.053
36881,0.14743,0.23584,0.29457,0.37614,NA,NA,NA,NA,NA,NA,15.053
36882,0.14743,0.23584,0.29457,0.37614,NA,NA,NA,NA,NA,NA,15.053
36883,0.14743,0.23584,0.29457,0.37614,NA,NA,NA,NA,NA,NA,15.053
36884,0.14743,0.23584,0.29457,0.37614,NA,NA,NA,NA,NA,NA,15.053
36885,0.14743,0.23584,0.29457,0.37614,NA,NA,NA,NA,NA,NA,15.053
36886,0.14743,0.23584,0.29457,0.37614,NA,NA,NA,NA,NA,NA,15.053
36887,0.14743,0.23584,0.29457,0.37614,NA,NA,NA,NA,NA,NA,15.053
36888,0.14743,0.23584,0.29457,0.37614,NA,NA,NA,NA,NA,NA,15.053
36889,0.14743,0.23584,0.29457,0.37614,NA,NA,NA,NA,NA,NA,15.053
36890,0.14743,0.23584,0.29457,0.37614,NA,NA,NA,NA,NA,NA,15.053
36891,0.14743,0.23584,0.29457,0.37614,NA,NA,NA,NA,NA,NA,15.053
36892,0.14743,0.23584,0.29457,0.37614,NA,NA,NA,NA,NA,NA,15.053
36893,0.14743,0.23584,0.29457,0.37614,NA,NA,NA,NA,NA,NA,15.053
36894,0.14743,0.23584,0.29457,0.37614,NA,NA,NA,NA,NA,NA,15.053
36895,0.14743,0.23584,0.29528,0.37674,NA,NA,NA,NA,NA,NA,15.053
36896,0.14743,0.23584,0.29528,0.37674,NA,NA,NA,NA,NA,NA,15.053
36897,0.14743,0.23584,0.29528,0.37674,NA,NA,NA,NA,NA,NA,15.053
36898,0.14743,0.23584,0.29528,0.37674,NA,NA,NA,NA,NA,NA,15.053
36899,0.14743,0.23749,0.29915,0.37595,NA,NA,NA,NA,NA,NA,15.053
36900,0.14743,0.23749,0.29915,0.37595,NA,NA,NA,NA,NA,NA,15.053
36901,0.14743,0.23749,0.29915,0.37595,NA,NA,NA,NA,NA,NA,15.053
36902,0.14743,0.23749,0.29915,0.37595,NA,NA,NA,NA,NA,NA,15.053
36903,0.14743,0.23749,0.29915,0.37595,NA,NA,NA,NA,NA,NA,15.053
36904,0.14743,0.23749,0.29915,0.37595,NA,NA,NA,NA,NA,NA,15.053
36905,0.14743,0.23596,0.29609,0.37153,NA,NA,NA,NA,NA,NA,15.053
36906,0.14743,0.23596,0.29609,0.37153,NA,NA,NA,NA,NA,NA,15.053
36907,0.14743,0.23596,0.29609,0.37153,NA,NA,NA,NA,NA,NA,15.053
36908,0.14743,0.23596,0.29609,0.37153,NA,NA,NA,NA,NA,NA,15.053
36909,0.14743,0.23596,0.29609,0.37153,NA,NA,NA,NA,NA,NA,15.053
36910,0.14743,0.23596,0.29609,0.37153,NA,NA,NA,NA,NA,NA,15.053
36911,0.14743,0.23596,0.29609,0.37153,NA,NA,NA,NA,NA,NA,15.053
36912,0.14743,0.23596,0.29609,0.37153,NA,NA,NA,NA,NA,NA,15.053
36913,0.14743,0.23596,0.29609,0.37153,NA,NA,NA,NA,NA,NA,15.053
36914,0.14743,0.23596,0.29609,0.37153,NA,NA,NA,NA,NA,NA,15.053
36915,0.14743,0.23596,0.29609,0.37153,NA,NA,NA,NA,NA,NA,15.053
36916,0.14743,0.23596,0.29609,0.37153,NA,NA,NA,NA,NA,NA,15.053
36917,0.14743,0.23596,0.29609,0.37153,NA,NA,NA,NA,NA,NA,15.053
36918,0.14743,0.23596,0.29609,0.37153,NA,NA,NA,NA,NA,NA,15.053
36919,0.14743,0.23596,0.29609,0.37153,NA,NA,NA,NA,NA,NA,15.053
36920,0.14743,0.23596,0.29609,0.37153,NA,NA,NA,NA,NA,NA,15.053
36921,0.14743,0.23596,0.29609,0.37153,NA,NA,NA,NA,NA,NA,15.053
36922,0.14743,0.23596,0.29609,0.37153,NA,NA,NA,NA,NA,NA,15.053
36923,0.14743,0.23596,0.29609,0.37153,NA,NA,NA,NA,NA,NA,15.053
36924,0.14743,0.23596,0.29609,0.37153,NA,NA,NA,NA,NA,NA,15.053
36925,0.14743,0.23596,0.29609,0.37153,NA,NA,NA,NA,NA,NA,15.053
36926,0.14743,0.23558,0.29574,0.37153,NA,NA,NA,NA,NA,NA,15.053
36927,0.14743,0.23558,0.29574,0.37153,NA,NA,NA,NA,NA,NA,15.053
36928,0.14743,0.23558,0.29574,0.37153,NA,NA,NA,NA,NA,NA,15.053
36929,0.14743,0.23558,0.29574,0.37153,NA,NA,NA,NA,NA,NA,15.053
36930,0.14743,0.23672,0.30247,0.37153,NA,NA,NA,NA,NA,NA,15.053
36931,0.14743,0.23672,0.30247,0.37153,NA,NA,NA,NA,NA,NA,15.053
36932,0.14743,0.23672,0.30247,0.37153,NA,NA,NA,NA,NA,NA,15.053
36933,0.14743,0.23672,0.30247,0.37153,NA,NA,NA,NA,NA,NA,15.053
36934,0.14743,0.23672,0.30247,0.37153,NA,NA,NA,NA,NA,NA,15.053
36935,0.14743,0.23759,0.30568,0.37153,NA,NA,NA,NA,NA,NA,15.053
36936,0.14743,0.23759,0.30568,0.37153,NA,NA,NA,NA,NA,NA,15.053
36937,0.14743,0.23759,0.30568,0.37153,NA,NA,NA,NA,NA,NA,15.053
36938,0.14743,0.23759,0.30568,0.37153,NA,NA,NA,NA,NA,NA,15.053
36939,0.14743,0.23759,0.30568,0.37153,NA,NA,NA,NA,NA,NA,15.053
36940,0.14743,0.23759,0.30568,0.37153,NA,NA,NA,NA,NA,NA,15.053
36941,0.14743,0.23759,0.3038,0.3687,NA,NA,NA,NA,NA,NA,15.053
36942,0.14743,0.23759,0.3038,0.3687,NA,NA,NA,NA,NA,NA,15.053
36943,0.14743,0.23759,0.3038,0.3687,NA,NA,NA,NA,NA,NA,15.053
36944,0.14743,0.23759,0.3038,0.3687,NA,NA,NA,NA,NA,NA,15.053
36945,0.14743,0.23759,0.3038,0.3687,NA,NA,NA,NA,NA,NA,15.053
36946,0.14743,0.23759,0.3038,0.3687,NA,NA,NA,NA,NA,NA,15.053
36947,0.14743,0.23759,0.3038,0.3687,NA,NA,NA,NA,NA,NA,15.053
36948,0.14743,0.23759,0.3038,0.3687,NA,NA,NA,NA,NA,NA,15.053
36949,0.14743,0.23153,0.3038,0.3687,NA,NA,NA,NA,NA,NA,15.053
36950,0.14743,0.227,0.29949,0.3687,NA,NA,NA,NA,NA,NA,15.053
36951,0.14743,0.227,0.29949,0.3687,NA,NA,NA,NA,NA,NA,15.053
36952,0.14743,0.227,0.29949,0.3687,NA,NA,NA,NA,NA,NA,15.053
36953,0.14743,0.227,0.29949,0.3687,NA,NA,NA,NA,NA,NA,15.053
36954,0.14743,0.227,0.29949,0.3687,NA,NA,NA,NA,NA,NA,15.053
36955,0.14743,0.227,0.29949,0.3687,NA,NA,NA,NA,NA,NA,15.053
36956,0.14743,0.23203,0.3054,0.38202,NA,NA,NA,NA,NA,NA,15.053
36957,0.14743,0.23203,0.3054,0.38202,NA,NA,NA,NA,NA,NA,15.053
36958,0.14743,0.24335,0.30994,0.37071,NA,NA,NA,NA,NA,NA,15.053
36959,0.24335,0.30994,0.37071,NA,NA,NA,NA,NA,NA,NA,15.053
36960,0.24335,0.30994,0.37071,NA,NA,NA,NA,NA,NA,NA,15.053
36961,0.24335,0.31283,0.36469,0.43099,NA,NA,NA,NA,NA,NA,15.053
36962,0.24335,0.31283,0.36469,0.43099,NA,NA,NA,NA,NA,NA,15.053
36963,0.24335,0.31283,0.36469,0.43099,NA,NA,NA,NA,NA,NA,15.053
36964,0.24335,0.31283,0.36469,0.43099,NA,NA,NA,NA,NA,NA,15.053
36965,0.24335,0.32396,0.38156,0.48584,NA,NA,NA,NA,NA,NA,15.053
36966,0.24335,0.32396,0.38156,0.48584,NA,NA,NA,NA,NA,NA,15.053
36967,0.24335,0.32396,0.38156,0.48584,NA,NA,NA,NA,NA,NA,15.053
36968,0.24335,0.32396,0.38156,0.48584,NA,NA,NA,NA,NA,NA,15.053
36969,0.24335,0.32912,0.38156,0.48584,NA,NA,NA,NA,NA,NA,15.053
36970,0.24335,0.32912,0.38156,0.48584,NA,NA,NA,NA,NA,NA,15.053
36971,0.24335,0.32912,0.38156,0.48584,NA,NA,NA,NA,NA,NA,15.053
36972,0.24335,0.32912,0.38156,0.48584,NA,NA,NA,NA,NA,NA,15.053
36973,0.24335,0.32912,0.38156,0.48584,NA,NA,NA,NA,NA,NA,15.053
36974,0.24335,0.32912,0.38156,0.48584,NA,NA,NA,NA,NA,NA,15.053
36975,0.24335,0.3305,0.38463,0.48584,NA,NA,NA,NA,NA,NA,15.053
36976,0.24335,0.3365,0.39442,0.47017,NA,NA,NA,NA,NA,NA,15.053
36977,0.24335,0.3365,0.39442,0.47017,NA,NA,NA,NA,NA,NA,15.053
36978,0.24335,0.3365,0.39442,0.47017,NA,NA,NA,NA,NA,NA,15.053
36979,0.24335,0.33217,0.39121,0.47017,NA,NA,NA,NA,NA,NA,15.053
36980,0.24335,0.33217,0.39121,0.47017,NA,NA,NA,NA,NA,NA,15.053
36981,0.24335,0.33217,0.39121,0.47017,NA,NA,NA,NA,NA,NA,15.053
36982,0.24335,0.3295,0.39013,0.47017,NA,NA,NA,NA,NA,NA,15.053
36983,0.24335,0.32659,0.37515,0.47017,NA,NA,NA,NA,NA,NA,15.053
36984,0.24335,0.32659,0.37515,0.47017,NA,NA,NA,NA,NA,NA,15.053
36985,0.24335,0.32659,0.37515,0.47017,NA,NA,NA,NA,NA,NA,15.053
36986,0.24335,0.32479,0.37515,0.47017,NA,NA,NA,NA,NA,NA,15.053
36987,0.24335,0.32479,0.37515,0.47017,NA,NA,NA,NA,NA,NA,15.053
36988,0.24335,0.32479,0.37515,0.47017,NA,NA,NA,NA,NA,NA,15.053
36989,0.24335,0.32479,0.37515,0.47017,NA,NA,NA,NA,NA,NA,15.053
36990,0.24335,0.32538,0.37404,0.47017,NA,NA,NA,NA,NA,NA,15.053
36991,0.24335,0.32538,0.37404,0.47017,NA,NA,NA,NA,NA,NA,15.053
36992,0.24335,0.32515,0.36855,0.45445,NA,NA,NA,NA,NA,NA,15.053
36993,0.24335,0.32515,0.36855,0.45445,NA,NA,NA,NA,NA,NA,15.053
36994,0.24335,0.32515,0.36855,0.45445,NA,NA,NA,NA,NA,NA,15.053
36995,0.24335,0.32515,0.36855,0.45445,NA,NA,NA,NA,NA,NA,15.053
36996,0.24335,0.32515,0.36855,0.45445,NA,NA,NA,NA,NA,NA,15.053
36997,0.24335,0.32515,0.36855,0.45445,NA,NA,NA,NA,NA,NA,15.053
36998,0.24335,0.32515,0.36855,0.45445,NA,NA,NA,NA,NA,NA,15.053
36999,0.24335,0.33016,0.37745,0.45445,NA,NA,NA,NA,NA,NA,15.053
37000,0.24335,0.32751,0.37129,0.45445,NA,NA,NA,NA,NA,NA,15.053
37001,0.24335,0.32751,0.37129,0.45445,NA,NA,NA,NA,NA,NA,21.479
37002,0.24335,0.32751,0.37129,0.45445,NA,NA,NA,NA,NA,NA,21.479
37003,0.24335,0.32751,0.37129,0.45445,NA,NA,NA,NA,NA,NA,21.479
37004,0.24335,0.32883,0.37019,0.45445,NA,NA,NA,NA,NA,NA,21.479
37005,0.24335,0.32883,0.37019,0.45445,NA,NA,NA,NA,NA,NA,21.479
37006,0.24335,0.32719,0.36651,0.42871,NA,NA,NA,NA,NA,NA,21.479
37007,0.24335,0.32719,0.3642,0.42871,NA,NA,NA,NA,NA,NA,21.479
37008,0.24335,0.32719,0.3642,0.42871,NA,NA,NA,NA,NA,NA,21.479
37009,0.24335,0.32719,0.3642,0.42871,NA,NA,NA,NA,NA,NA,21.479
37010,0.24335,0.3249,0.3615,0.42871,NA,NA,NA,NA,NA,NA,21.479
37011,0.24335,0.3249,0.3615,0.42871,NA,NA,NA,NA,NA,NA,21.479
37012,0.24335,0.33143,0.36639,0.42871,NA,NA,NA,NA,NA,NA,21.479
37013,0.24335,0.33048,0.36789,0.42871,NA,NA,NA,NA,NA,NA,21.479
37014,0.24335,0.33551,0.37575,0.44858,NA,NA,NA,NA,NA,NA,21.479
37015,0.24335,0.33551,0.37575,0.44858,NA,NA,NA,NA,NA,NA,21.479
37016,0.24335,0.33551,0.37575,0.44858,NA,NA,NA,NA,NA,NA,21.479
37017,0.24335,0.33551,0.37575,0.44858,NA,NA,NA,NA,NA,NA,21.479
37018,0.24335,0.33551,0.37575,0.44858,NA,NA,NA,NA,NA,NA,21.479
37019,0.24335,0.33551,0.37575,0.44858,NA,NA,NA,NA,NA,NA,21.479
37020,0.24335,0.33551,0.37575,0.44858,NA,NA,NA,NA,NA,NA,21.479
37021,0.24335,0.33551,0.37575,0.44858,NA,NA,NA,NA,NA,NA,21.479
37022,0.24335,0.33551,0.37575,0.44858,NA,NA,NA,NA,NA,NA,21.479
37023,0.24335,0.33551,0.37575,0.44858,NA,NA,NA,NA,NA,NA,21.479
37024,0.24335,0.33048,0.36789,0.42871,NA,NA,NA,NA,NA,NA,21.479
37025,0.24522,0.33709,0.36269,0.42702,NA,NA,NA,NA,NA,NA,21.479
37026,0.24522,0.33709,0.36269,0.42702,NA,NA,NA,NA,NA,NA,21.479
37027,0.24522,0.33709,0.36269,0.42702,NA,NA,NA,NA,NA,NA,21.479
37028,0.24522,0.33637,0.36159,0.42702,NA,NA,NA,NA,NA,NA,21.479
37029,0.24522,0.33637,0.36159,0.42702,NA,NA,NA,NA,NA,NA,21.479
37030,0.24522,0.33637,0.36159,0.42702,NA,NA,NA,NA,NA,NA,21.479
37031,0.24522,0.33414,0.3594,0.41801,NA,NA,NA,NA,NA,NA,21.479
37032,0.24522,0.33536,0.3676,0.44676,NA,NA,NA,NA,NA,NA,21.479
37033,0.24522,0.33196,0.36441,0.43107,NA,NA,NA,NA,NA,NA,21.479
37034,0.24522,0.33196,0.36441,0.43107,NA,NA,NA,NA,NA,NA,21.479
37035,0.24522,0.33196,0.36441,0.43107,NA,NA,NA,NA,NA,NA,21.479
37036,0.24522,0.33196,0.36441,0.43107,NA,NA,NA,NA,NA,NA,21.479
37037,0.24522,0.33196,0.36441,0.43107,NA,NA,NA,NA,NA,NA,21.479
37038,0.24522,0.33159,0.36719,0.44008,NA,NA,NA,NA,NA,NA,21.479
37039,0.24522,0.33496,0.37104,0.44008,NA,NA,NA,NA,NA,NA,21.479
37040,0.24522,0.33875,0.37749,0.44008,NA,NA,NA,NA,NA,NA,21.479
37041,0.24522,0.33875,0.37749,0.44008,NA,NA,NA,NA,NA,NA,21.479
37042,0.24522,0.33875,0.37749,0.44008,NA,NA,NA,NA,NA,NA,21.479
37043,0.24522,0.33875,0.37749,0.44008,NA,NA,NA,NA,NA,NA,21.479
37044,0.24522,0.33875,0.37749,0.44008,NA,NA,NA,NA,NA,NA,21.479
37045,0.24522,0.33875,0.37749,0.44008,NA,NA,NA,NA,NA,NA,21.479
37046,0.24522,0.33875,0.37749,0.44008,NA,NA,NA,NA,NA,NA,21.479
37047,0.24522,0.33875,0.37749,0.44008,NA,NA,NA,NA,NA,NA,21.479
37048,0.24522,0.33957,0.36812,0.41234,NA,NA,NA,NA,NA,NA,21.479
37049,0.24522,0.33035,0.3589,0.41234,NA,NA,NA,NA,NA,NA,21.479
37050,0.24522,0.33035,0.3589,0.41234,NA,NA,NA,NA,NA,NA,21.479
37051,0.24522,0.33035,0.3589,0.41234,NA,NA,NA,NA,NA,NA,21.479
37052,0.24522,0.33041,0.3589,0.41224,NA,NA,NA,NA,NA,NA,21.479
37053,0.24522,0.33041,0.3589,0.41224,NA,NA,NA,NA,NA,NA,21.479
37054,0.24522,0.33041,0.3589,0.41224,NA,NA,NA,NA,NA,NA,21.479
37055,0.24522,0.33041,0.3589,0.41224,NA,NA,NA,NA,NA,NA,21.479
37056,0.24522,0.32244,0.35638,0.41224,NA,NA,NA,NA,NA,NA,21.479
37057,0.24522,0.32244,0.35638,0.41224,NA,NA,NA,NA,NA,NA,21.479
37058,0.24522,0.32244,0.35638,0.41224,NA,NA,NA,NA,NA,NA,21.479
37059,0.24522,0.32786,0.36443,0.43174,NA,NA,NA,NA,NA,NA,21.479
37060,0.24522,0.32345,0.36149,0.42461,NA,NA,NA,NA,NA,NA,21.479
37061,0.24522,0.32345,0.36149,0.42461,NA,NA,NA,NA,NA,NA,21.479
37062,0.24522,0.32345,0.36149,0.42461,NA,NA,NA,NA,NA,NA,21.479
37063,0.24522,0.32131,0.36123,0.42216,NA,NA,NA,NA,NA,NA,21.479
37064,0.24522,0.32131,0.36123,0.42216,NA,NA,NA,NA,NA,NA,21.479
37065,0.24522,0.32131,0.36123,0.42216,NA,NA,NA,NA,NA,NA,21.479
37066,0.24522,0.31205,0.34712,0.39091,NA,NA,NA,NA,NA,NA,21.479
37067,0.24522,0.3059,0.34693,0.39091,NA,NA,NA,NA,NA,NA,21.479
37068,0.24522,0.3059,0.34693,0.39091,NA,NA,NA,NA,NA,NA,21.479
37069,0.24522,0.30227,0.33678,0.37698,NA,NA,NA,NA,NA,NA,21.479
37070,0.24522,0.33805,0.33678,0.37698,NA,NA,NA,NA,NA,NA,21.479
37071,0.24522,0.33805,0.33678,0.37698,NA,NA,NA,NA,NA,NA,21.479
37072,0.24522,0.33805,0.33678,0.37698,NA,NA,NA,NA,NA,NA,21.479
37073,0.24522,0.33805,0.33678,0.37698,NA,NA,NA,NA,NA,NA,21.479
37074,0.24522,0.33805,0.33678,0.37698,NA,NA,NA,NA,NA,NA,21.479
37075,0.24522,0.34223,0.34046,0.37698,NA,NA,NA,NA,NA,NA,21.479
37076,0.24522,0.34141,0.33862,0.37698,NA,NA,NA,NA,NA,NA,21.479
37077,0.24522,0.34141,0.33862,0.37698,NA,NA,NA,NA,NA,NA,21.479
37078,0.24522,0.34141,0.33862,0.37698,NA,NA,NA,NA,NA,NA,21.479
37079,0.24522,0.34141,0.33862,0.37698,NA,NA,NA,NA,NA,NA,21.479
37080,0.24522,0.33531,0.33287,0.36208,NA,NA,NA,NA,NA,NA,21.479
37081,0.24522,0.32594,0.33028,0.36596,NA,NA,NA,NA,NA,NA,21.479
37082,0.24522,0.32594,0.33028,0.36596,NA,NA,NA,NA,NA,NA,21.479
37083,0.24522,0.32594,0.33028,0.36596,NA,NA,NA,NA,NA,NA,21.479
37084,0.24522,0.32594,0.33028,0.36596,NA,NA,NA,NA,NA,NA,21.479
37085,0.24522,0.32594,0.33028,0.36596,NA,NA,NA,NA,NA,NA,21.479
37086,0.24522,0.32594,0.33028,0.36596,NA,NA,NA,NA,NA,NA,21.479
37087,0.24522,0.32577,0.33016,0.36526,NA,NA,NA,NA,NA,NA,21.479
37088,0.24522,0.32577,0.33016,0.36526,NA,NA,NA,NA,NA,NA,21.479
37089,0.24522,0.33083,0.3331,0.36579,NA,NA,NA,NA,NA,NA,21.479
37090,0.24522,0.32347,0.32331,0.36579,NA,NA,NA,NA,NA,NA,21.479
37091,0.24522,0.33083,0.33292,0.34489,NA,NA,NA,NA,NA,NA,21.479
37092,0.24522,0.33083,0.33292,0.34489,NA,NA,NA,NA,NA,NA,21.479
37093,0.24522,0.33083,0.33292,0.34489,NA,NA,NA,NA,NA,NA,21.479
37094,0.24522,0.33531,0.33705,0.34567,NA,NA,NA,NA,NA,NA,21.479
37095,0.24522,0.34372,0.34125,0.35696,NA,NA,NA,NA,NA,NA,21.479
37096,0.24522,0.30972,0.33906,0.37205,NA,NA,NA,NA,NA,NA,21.479
37097,0.24522,0.30972,0.33906,0.37205,NA,NA,NA,NA,NA,NA,21.479
37098,0.24522,0.30852,0.33828,0.37217,NA,NA,NA,NA,NA,NA,21.479
37099,0.24522,0.30852,0.33828,0.37217,NA,NA,NA,NA,NA,NA,21.479
37100,0.24522,0.30852,0.33828,0.37217,NA,NA,NA,NA,NA,NA,21.479
37101,0.24522,0.30996,0.33604,0.36832,NA,NA,NA,NA,NA,NA,21.479
37102,0.24522,0.30996,0.33604,0.36832,NA,NA,NA,NA,NA,NA,21.479
37103,0.24522,0.30996,0.33604,0.36832,NA,NA,NA,NA,NA,NA,21.479
37104,0.24522,0.30996,0.33604,0.36832,NA,NA,NA,NA,NA,NA,21.479
37105,0.24522,0.31158,0.33965,0.36832,NA,NA,NA,NA,NA,NA,21.479
37106,0.24522,0.31158,0.33965,0.36832,NA,NA,NA,NA,NA,NA,21.479
37107,0.24522,0.31158,0.33965,0.36832,NA,NA,NA,NA,NA,NA,21.479
37108,0.24522,0.31158,0.33965,0.36832,NA,NA,NA,NA,NA,NA,21.479
37109,0.24522,0.31158,0.33965,0.36832,NA,NA,NA,NA,NA,NA,21.479
37110,0.24522,0.30824,0.33908,0.3659,NA,NA,NA,NA,NA,NA,21.479
37111,0.24522,0.30824,0.33908,0.3659,NA,NA,NA,NA,NA,NA,21.479
37112,0.24522,0.30824,0.33908,0.3659,NA,NA,NA,NA,NA,NA,21.479
37113,0.24522,0.30824,0.33908,0.3659,NA,NA,NA,NA,NA,NA,21.479
37114,0.24522,0.30824,0.33908,0.3659,NA,NA,NA,NA,NA,NA,21.479
37115,0.24522,0.30824,0.33908,0.3659,NA,NA,NA,NA,NA,NA,21.479
37116,0.24522,0.30824,0.33908,0.3659,NA,NA,NA,NA,NA,NA,21.479
37117,0.24522,0.30824,0.33908,0.3659,NA,NA,NA,NA,NA,NA,21.479
37118,0.24522,0.30835,0.33882,0.3659,NA,NA,NA,NA,NA,NA,21.479
37119,0.24522,0.30835,0.33882,0.3659,NA,NA,NA,NA,NA,NA,21.479
37120,0.24522,0.30835,0.33882,0.3659,NA,NA,NA,NA,NA,NA,21.479
37121,0.24522,0.30835,0.33882,0.3659,NA,NA,NA,NA,NA,NA,21.479
37122,0.24522,0.30835,0.33882,0.3659,NA,NA,NA,NA,NA,NA,21.479
37123,0.24522,0.30835,0.33882,0.3659,NA,NA,NA,NA,NA,NA,21.479
37124,0.24522,0.30835,0.33882,0.3659,NA,NA,NA,NA,NA,NA,21.479
37125,0.24522,0.30835,0.33882,0.36375,NA,NA,NA,NA,NA,NA,21.479
37126,0.24522,0.30835,0.33882,0.36375,NA,NA,NA,NA,NA,NA,21.479
37127,0.24522,0.30835,0.33882,0.36375,NA,NA,NA,NA,NA,NA,21.479
37128,0.24522,0.30835,0.33882,0.36375,NA,NA,NA,NA,NA,NA,21.479
37129,0.24522,0.30835,0.33882,0.36375,NA,NA,NA,NA,NA,NA,21.479
37130,0.24522,0.30835,0.33882,0.36375,NA,NA,NA,NA,NA,NA,21.479
37131,0.24522,0.30154,0.3317,0.36289,NA,NA,NA,NA,NA,NA,21.479
37132,0.23851,0.2976,0.32495,0.36281,NA,NA,NA,NA,NA,NA,21.479
37133,0.23851,0.2976,0.32495,0.36281,NA,NA,NA,NA,NA,NA,21.479
37134,0.23851,0.2976,0.32495,0.36281,NA,NA,NA,NA,NA,NA,21.479
37135,0.23851,0.2976,0.32495,0.36281,NA,NA,NA,NA,NA,NA,21.479
37136,0.23851,0.2976,0.32495,0.36281,NA,NA,NA,NA,NA,NA,21.479
37137,0.23851,0.3017,0.32621,0.36488,NA,NA,NA,NA,NA,NA,21.479
37138,0.23851,0.3017,0.32621,0.36488,NA,NA,NA,NA,NA,NA,21.479
37139,0.23851,0.3017,0.32621,0.36488,NA,NA,NA,NA,NA,NA,21.479
37140,0.23851,0.3017,0.32621,0.36488,NA,NA,NA,NA,NA,NA,21.479
37141,0.23851,0.3017,0.32621,0.36488,NA,NA,NA,NA,NA,NA,21.479
37142,0.23851,0.3017,0.32621,0.36488,NA,NA,NA,NA,NA,NA,21.479
37143,0.23851,0.3017,0.32621,0.36488,NA,NA,NA,NA,NA,NA,21.479
